frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10a,distancia_pelota_10a
1701,21,robot,159.375,228.25,10a,43.66133873348365,88.1338648023562
1702,21,robot,159.5,228.75,10a,42.26183266258102,91.7877987534291
1703,21,robot,159.75,229.25,10a,41.027429848821875,95.98909443264897
1704,21,robot,160.125,230.125,10a,39.86304679775493,
1705,21,robot,160.625,230.875,10a,38.2099463490856,105.89145385724005
1706,21,robot,160.875,231.375,10a,35.67649786624242,107.89846210674182
1707,21,robot,161.5,231.375,10a,31.329897861308137,108.73836144617961
1708,21,robot,161.625,230.625,10a,26.443335644354704,108.01070548792838
1709,21,robot,161.625,229.625,10a,21.44906757880165,108.22906841509817
1710,21,robot,161.625,228.75,10a,17.219175357722563,107.5454119198025
1711,21,robot,161.75,227.125,10a,10.680004681646913,106.70344418058866
1712,21,robot,162.0,225.625,10a,4.7762432936357,106.623241486085
1713,21,robot,162.375,224.625,10a,0.9013878188659973,107.59312826570292
1714,21,robot,162.5,224.375,10a,4.138236339311712,106.60001172607815
1715,21,robot,162.375,224.125,10a,8.253787009609589,107.79175525057563
1716,21,robot,162.625,224.125,10a,10.502975768800002,108.65225492367841
1717,21,robot,162.875,224.375,10a,11.051018052650171,109.19664028714436
1718,21,robot,163.125,224.875,10a,11.051018052650171,110.25715679718937
1719,21,robot,163.625,226.125,10a,10.63014581273465,
1720,21,robot,163.5,227.375,10a,9.058835465996719,114.95787271866159
1721,21,robot,163.125,228.75,10a,6.914658342969665,118.37823385234297
1722,21,robot,162.125,229.625,10a,3.7165171868296265,120.47101570502342
1723,21,robot,160.625,230.25,10a,2.1360009363293826,123.86610714800074
1724,21,robot,159.375,230.875,10a,5.1478150704935,127.07920758330215
1725,21,robot,158.5,230.875,10a,7.558108228915486,130.8191141423913
1726,21,robot,158.25,230.375,10a,9.5524865872714,134.36034803840008
1727,21,robot,158.25,229.875,10a,11.335784048754634,
1728,21,robot,158.5,229.625,10a,12.651580928879994,141.7579362857685
1729,21,robot,158.5,229.0,10a,12.22957480863501,146.4364196503042
1730,21,robot,158.5,227.75,10a,10.612492638395562,151.19652980475445
1731,21,robot,158.875,226.75,10a,9.154916711800277,
1732,21,robot,158.875,226.0,10a,8.634958019585271,
1733,21,robot,158.875,225.875,10a,8.73212459828649,161.25775175165998
1734,21,robot,158.875,226.5,10a,9.529559276272959,164.7002011231316
1735,21,robot,159.0,227.5,10a,9.003471552684553,167.82808354086632
1736,21,robot,159.25,228.375,10a,7.786205751198719,170.07792331751938
1737,21,robot,159.625,228.875,10a,5.220153254455275,172.8464817403004
1738,21,robot,159.875,229.625,10a,1.9525624189766635,175.39317439683907
1739,21,robot,160.375,230.25,10a,2.358495283014151,177.05878261187723
1740,21,robot,160.25,230.25,10a,3.7165171868296265,182.1143184925337
1741,21,robot,159.625,230.0,10a,2.850438562747845,188.5461647713896
1742,21,robot,158.75,229.375,10a,1.4142135623730951,193.5678982941128
1743,21,robot,157.625,228.625,10a,2.6575364531836625,198.88729534588177
1744,21,robot,156.625,228.625,10a,3.824264635194589,204.54541824494626
1745,21,robot,155.625,228.25,10a,5.836308764964376,209.65924735150605
1746,21,robot,154.875,227.625,10a,8.1891696770796,216.12640976983818
1747,21,robot,153.75,227.25,10a,10.550473923004596,220.6080021780715
1748,21,robot,152.625,226.5,10a,12.562344526401112,222.98409416368693
1749,21,robot,152.125,226.0,10a,13.536986370680884,224.5643003685136
1750,21,robot,151.375,225.75,10a,15.64648522831885,224.90275676389564
1751,21,robot,150.625,225.25,10a,18.347343131908772,225.61876722693083
1752,21,robot,149.75,224.875,10a,21.308742337360034,225.17111548775523
1753,21,robot,149.0,224.625,10a,23.938723859053137,224.01217182331857
1754,21,robot,148.0,224.125,10a,27.615665843864782,223.26221271186935
1755,21,robot,147.375,224.375,10a,28.30415163893806,223.0253629074505
1756,21,robot,146.375,224.75,10a,28.50438562747845,224.2151937871294
1757,21,robot,145.5,225.0,10a,27.907212329431974,
1758,21,robot,144.5,225.75,10a,26.872383593570557,226.09901730215458
1759,21,robot,143.625,226.125,10a,26.476404589747453,226.91273790821
1760,21,robot,143.0,226.25,10a,25.56486847218268,227.66357443605247
1761,21,robot,142.25,226.5,10a,25.350049309616736,227.99482587330792
1762,21,robot,141.75,226.5,10a,24.046829312822098,227.61978302643203
1763,21,robot,141.625,226.0,10a,22.02271554554524,226.7854506466409
1764,21,robot,141.375,225.375,10a,21.536306554281772,226.23176722113985
1765,21,robot,141.5,224.5,10a,19.907599051618455,225.52373073581415
1766,21,robot,141.625,224.0,10a,18.172781845386247,224.6265303231121
1767,21,robot,141.5,223.125,10a,16.867127793433,
1768,21,robot,142.25,222.75,10a,14.011156269202054,228.75631821875433
1769,21,robot,143.25,222.125,10a,10.307764064044152,228.9324409077927
1770,21,robot,144.625,221.5,10a,7.956915231419774,
1771,21,robot,145.875,220.875,10a,7.814249804043892,
1772,21,robot,146.875,219.875,10a,10.612492638395562,
1773,21,robot,147.5,218.875,10a,15.002083188677496,
1774,21,robot,147.75,218.0,10a,18.224296968607597,
1775,21,robot,147.375,216.875,10a,20.691181696558562,210.51295239248344
1776,21,robot,146.875,215.75,10a,23.405394677296087,205.5895486156823
1777,21,robot,146.125,214.75,10a,25.07613407206143,201.23979011368502
1778,21,robot,145.25,213.375,10a,26.27023029971378,198.2792380709589
1779,21,robot,144.5,212.375,10a,26.740652572441086,196.07691411790427
1780,21,robot,144.0,211.5,10a,26.476404589747453,
1781,21,robot,143.375,210.375,10a,27.473851204372494,
1782,21,robot,143.125,209.75,10a,26.946706663338286,
1783,21,robot,142.375,208.75,10a,28.001116049186326,
1784,21,robot,142.5,207.875,10a,28.53944638566067,
1785,21,robot,142.125,206.875,10a,29.67427336936829,
1786,21,robot,141.875,206.0,10a,30.806858002724,
1787,21,robot,141.5,205.25,10a,31.162878557668574,76.19352416708391
1788,21,robot,141.375,204.125,10a,31.942330847951595,76.86117761913357
1789,21,robot,141.125,203.375,10a,32.11113514032165,
1790,21,robot,140.625,202.375,10a,31.98827910344663,146.93131898951972
1791,21,robot,140.0,201.375,10a,31.86887195995491,140.72068966573465
1792,21,robot,139.75,200.5,10a,31.221987444747967,132.3782459469833
1793,21,robot,139.75,199.5,10a,29.85067000923095,124.75676334371616
1794,21,robot,139.5,198.5,10a,29.49682186270243,
1795,21,robot,139.0,197.0,10a,30.675723300355934,
1796,21,robot,138.75,196.125,10a,29.963519486201882,165.82558608369217
1797,21,robot,138.5,195.0,10a,30.9162174271045,
1798,21,robot,138.25,194.25,10a,30.150663342619843,86.67269610436726
1799,21,robot,137.875,192.875,10a,31.3936697440742,
1812,24,robot,118.125,176.375,10a,43.12270748961117,
1813,24,robot,117.5,175.375,10a,43.49018975514216,
1814,21,robot,116.75,172.875,10a,45.279694915104486,141.97546002742868
1814,24,robot,116.875,173.625,10a,45.14031378927359,
1815,24,robot,116.125,172.875,10a,45.50383623856384,
1816,24,robot,115.25,171.375,10a,46.22433019442334,
1817,24,robot,114.5,170.25,10a,46.427299892367834,
1818,24,robot,113.75,169.125,10a,47.01679736506364,
1819,24,robot,113.125,168.0,10a,47.590253130734,
1820,24,robot,112.5,166.75,10a,48.09009434962894,80.03846731416088
1821,24,robot,111.625,165.375,10a,48.262382673889476,87.2514326529943
1822,24,robot,111.0,164.125,10a,48.872740341837904,
1823,24,robot,110.5,163.5,10a,48.629516568199655,82.06742654671218
1824,24,robot,109.75,162.875,10a,48.907843578116776,76.9945209089582
1825,24,robot,109.0,162.0,10a,48.77687584156969,69.92641221312587
1826,24,robot,108.5,161.5,10a,37.9658563712186,66.97632510820522
1827,24,robot,108.5,161.375,10a,35.6642506651998,60.431908996820546
1828,24,robot,108.75,161.5,10a,29.799633823596025,53.71743199372062
1829,24,robot,109.25,162.0,10a,27.805125426798565,49.16251748029183
1830,24,robot,110.25,162.5,10a,23.84585917932084,46.37365227152159
1831,24,robot,111.25,163.25,10a,18.112495686679956,45.18105936119692
1832,24,robot,112.125,163.625,10a,14.075688260259247,45.00138886745608
1833,24,robot,112.5,163.875,10a,10.793516572461451,44.72694937059759
1834,24,robot,112.75,164.375,10a,7.2886898685566255,43.796760724966866
1835,24,robot,113.25,164.625,10a,4.5069390943299865,
1836,24,robot,113.75,165.0,10a,4.315669125408017,42.785803720393055
1837,24,robot,113.75,165.25,10a,5.942432162002357,41.79208208500744
1838,24,robot,114.0,165.0,10a,7.6157731058639095,
1839,24,robot,114.0,165.0,10a,9.503288904374106,39.18266517224166
1840,24,robot,113.625,165.375,10a,11.450982490598786,39.300922381033246
1841,24,robot,113.625,165.75,10a,13.315873985585775,39.169902348614556
1842,24,robot,113.625,166.0,10a,13.806701271484076,38.649466361128454
1843,24,robot,113.875,165.875,10a,13.476831971943554,38.13012260667411
1844,24,robot,114.0,166.75,10a,13.435028842544403,37.375836111049075
1845,24,robot,114.0,167.25,10a,12.103718436910205,37.00021114804617
1846,24,robot,114.125,167.625,10a,10.470195795685962,36.125865041546064
1847,24,robot,114.25,167.25,10a,8.403868156985805,35.75087411518773
1848,24,robot,114.125,167.125,10a,7.267220926874317,35.62697362954086
1849,24,robot,114.0,167.25,10a,6.269968101992227,35.625877182183174
1850,24,robot,113.75,167.375,10a,5.5901699437494745,35.75087411518773
1851,24,robot,113.875,167.625,10a,5.25594901040716,
1852,24,robot,114.0,167.75,10a,5.024937810560445,35.750218530800616
1853,24,robot,114.0,168.0,10a,6.0,35.75087411518773
1854,24,robot,114.375,168.25,10a,6.5431261641512,35.75087411518773
1855,24,robot,115.125,169.125,10a,8.077747210701755,35.75196672911856
1856,24,robot,115.875,169.875,10a,9.39747306460625,35.62697362954086
1857,24,robot,116.625,170.25,10a,10.404326023342406,35.503520952153465
1858,24,robot,116.75,170.875,10a,11.535271995059327,35.62850859915413
1859,24,robot,116.625,171.5,10a,10.854146673046206,35.75196672911856
1860,24,robot,116.375,171.5,10a,9.737171047075224,35.876959876778855
1861,24,robot,116.0,171.375,10a,8.38525491562421,35.876959876778855
1862,24,robot,115.625,171.375,10a,8.696263565463044,35.876959876778855
1863,24,robot,115.125,171.875,10a,9.7082439194738,35.876959876778855
1864,24,robot,114.625,172.875,10a,11.319231422671772,35.876959876778855
1865,24,robot,114.5,172.875,10a,11.10180165558726,35.87587106956429
1866,24,robot,114.125,173.125,10a,11.01135777277262,35.876959876778855
1867,24,robot,113.75,173.625,10a,11.760633486339076,35.87587106956429
1868,24,robot,113.25,174.0,10a,12.093386622447824,35.75196672911856
1869,24,robot,112.75,174.375,10a,12.673791855636576,36.00195307202097
1870,24,robot,112.375,174.25,10a,11.632390124131842,35.876959876778855
1871,24,robot,111.875,175.0,10a,13.002403623945844,35.876959876778855
1872,24,robot,111.125,176.0,10a,15.913830462839549,36.00195307202097
1873,24,robot,110.75,176.625,10a,16.62077013859466,36.00195307202097
1874,24,robot,110.25,176.5,10a,16.203780423098802,35.87587106956429
1875,24,robot,109.875,176.625,10a,16.554833131143305,35.87587106956429
1876,24,robot,109.125,177.0,10a,17.765838004439868,35.87521776937389
1877,24,robot,108.625,176.875,10a,17.804493814764857,36.00086804509024
1878,24,robot,108.25,177.0,10a,17.150072886142496,36.00086804509024
1879,24,robot,107.875,177.125,10a,15.953056133543814,35.125
1880,24,robot,107.5,177.625,10a,16.91892431568863,33.63336327220339
1881,24,robot,107.25,178.0,10a,16.856007831037573,33.015148038438355
1882,24,robot,107.0,177.625,10a,15.692354826475215,32.524029578144216
1883,24,robot,106.625,177.875,10a,15.35008143300875,30.516389039334257
1884,24,robot,106.125,178.25,10a,15.35008143300875,27.885087860718674
1885,24,robot,105.875,177.625,10a,14.647952075290252,24.26578094766373
1886,24,robot,105.625,177.625,10a,13.557746862956249,20.905292392119275
1887,24,robot,104.875,178.125,10a,13.202745926510893,17.045893933730785
1888,24,robot,104.0,178.375,10a,13.946325680981353,14.191766979484973
1889,24,robot,103.375,178.75,10a,14.467636296230287,12.745710062605378
1890,24,robot,102.75,178.75,10a,14.870272357963051,14.531216397810612
1891,24,robot,102.5,179.25,10a,13.99330196915653,17.523198908875056
1892,24,robot,102.125,179.125,10a,13.756816492197604,20.79851256700825
1893,24,robot,101.75,179.25,10a,13.756816492197604,23.4420828852728
1894,24,robot,101.75,178.875,10a,12.740192306240907,26.60151546434902
1895,24,robot,101.625,178.5,10a,11.879604370516722,30.447187883284066
1896,24,robot,101.375,178.5,10a,11.792476415070755,35.515181612938434
1897,24,robot,101.25,178.25,10a,11.567735301259274,42.164113888471555
1898,24,robot,101.125,177.875,10a,11.0,49.429242357131066
1899,24,robot,101.125,177.875,10a,10.02808556006579,56.84916995876017
1900,24,robot,101.25,178.0,10a,9.280355596635292,64.6858997386602
1901,24,robot,101.0,178.0,10a,9.280355596635292,71.13719139803032
1902,24,robot,101.0,178.0,10a,7.754031209635412,79.47690309140134
1903,24,robot,100.875,177.75,10a,6.373774391990981,87.24409005772253
1904,24,robot,100.875,177.125,10a,5.963430220938282,94.43954746291408
1905,24,robot,100.625,177.125,10a,5.350233639758174,101.4311650825327
1906,24,robot,100.5,177.25,10a,5.656854249492381,108.36721425320484
1907,24,robot,100.625,177.125,10a,5.0,115.30679186413956
1908,24,robot,100.625,177.25,10a,4.589389937671455,122.09691335164865
1909,24,robot,100.625,177.375,10a,3.75,126.92345133977409
1910,24,robot,100.5,177.625,10a,2.850438562747845,131.60927019021113
1911,24,robot,100.5,177.625,10a,2.4748737341529163,135.90725238190933
1912,24,robot,100.5,177.0,10a,2.9154759474226504,139.69117724466352
1913,24,robot,100.5,177.0,10a,2.1505813167606567,143.71331053524582
1914,24,robot,100.25,177.0,10a,2.4748737341529163,149.30217890238575
1915,24,robot,100.25,177.125,10a,2.6575364531836625,150.34595521662698
1916,24,robot,100.5,177.125,10a,2.0155644370746373,151.51938819834245
1917,24,robot,100.375,177.25,10a,1.9525624189766635,152.6941898861905
1918,24,robot,100.25,177.5,10a,1.346291201783626,155.80160661880223
1919,24,robot,100.25,177.5,10a,1.4577379737113252,158.91231859110232
1920,24,robot,100.375,177.375,10a,0.7071067811865476,162.40093133969398
1921,24,robot,100.375,176.875,10a,0.7905694150420949,165.7869491244712
1922,24,robot,100.125,177.0,10a,1.0307764064044151,168.80300093600232
1923,24,robot,100.125,177.0,10a,1.118033988749895,172.21611604318568
1924,24,robot,100.25,176.75,10a,1.4577379737113252,175.51037184451522
1925,24,robot,100.375,176.625,10a,2.0155644370746373,
1926,24,robot,100.375,177.125,10a,1.0307764064044151,181.47266495260382
1927,24,robot,100.25,177.25,10a,0.7071067811865476,184.65258764772292
1928,24,robot,100.25,177.0,10a,0.5,187.27194464200986
1929,24,robot,100.375,176.875,10a,0.3535533905932738,221.1352103352155
1930,24,robot,100.25,176.75,10a,0.75,219.2658560401049
1931,24,robot,100.0,176.75,10a,1.25,217.7639920877646
1932,24,robot,100.0,176.75,10a,1.25,218.83733970691566
1933,24,robot,100.125,176.75,10a,1.5206906325745548,219.2644664554656
1934,24,robot,100.125,176.75,10a,1.5206906325745548,220.34241818133884
1935,24,robot,100.0,176.875,10a,1.25,219.9108484136242
1936,24,robot,99.875,177.125,10a,1.118033988749895,221.27927066266284
1937,24,robot,99.75,176.875,10a,0.7905694150420949,219.85627407467817
1938,24,robot,99.75,176.375,10a,1.4577379737113252,218.2118022128959
1939,24,robot,99.5,176.375,10a,1.6770509831248424,215.32987048944233
1940,24,robot,99.25,176.25,10a,2.3717082451262845,212.1103044408734
1941,24,robot,99.375,176.5,10a,2.358495283014151,209.66763132395997
1942,24,robot,99.5,176.125,10a,2.704163456597992,206.78921937567247
1943,24,robot,99.25,176.375,10a,2.358495283014151,203.57588419309394
1944,24,robot,99.25,176.375,10a,2.462214450449026,200.70380072385277
1945,24,robot,99.125,176.0,10a,2.704163456597992,198.18488842492508
1946,24,robot,99.0,175.625,10a,3.010398644698074,195.4067072799703
1947,24,robot,98.875,175.75,10a,3.010398644698074,192.55685037152014
1948,24,robot,98.875,175.875,10a,3.0516389039334255,189.67295043047125
1949,24,robot,99.0,175.875,10a,2.850438562747845,186.72581838085486
1950,24,robot,99.0,176.0,10a,2.6575364531836625,184.128521690693
1951,24,robot,99.0,176.125,10a,2.6575364531836625,181.57453703644683
1952,24,robot,98.75,176.0,10a,2.6575364531836625,179.87204653586394
1953,24,robot,98.75,175.75,10a,2.358495283014151,177.40917570689516
1954,24,robot,98.625,175.75,10a,2.1505813167606567,175.18583882551695
1955,24,robot,98.5,175.625,10a,1.9525624189766635,173.0957105187763
1956,24,robot,98.5,175.75,10a,2.3048861143232218,170.82383103653893
1957,24,robot,98.625,175.75,10a,1.9039432764659774,168.86500710626817
1958,24,robot,98.75,175.625,10a,1.8027756377319946,166.5788570767611
1959,24,robot,98.75,175.75,10a,1.6007810593582121,165.2393150857265
1960,24,robot,98.625,175.75,10a,1.118033988749895,163.47940428384243
1961,24,robot,98.625,175.875,10a,0.9013878188659973,161.29718301941915
1962,24,robot,98.625,175.75,10a,0.5,
1963,24,robot,98.25,175.625,10a,1.346291201783626,
1964,24,robot,98.25,175.625,10a,1.5811388300841898,
1965,24,robot,98.375,175.375,10a,1.7677669529663689,
1966,24,robot,98.5,175.5,10a,1.6007810593582121,
1967,24,robot,98.5,175.75,10a,0.7071067811865476,
1968,24,robot,98.375,175.875,10a,0.7905694150420949,
1969,24,robot,98.5,175.75,10a,0.25,109.57053949397165
1970,24,robot,98.375,175.625,10a,0.25,107.89172813520042
1971,24,robot,98.125,175.5,10a,0.9013878188659973,108.06081910202236
1972,24,robot,98.125,175.375,10a,1.25,107.6546852208486
1973,24,robot,98.125,175.375,10a,1.346291201783626,106.93404801558762
1974,24,robot,98.375,175.375,10a,1.0606601717798212,105.9086428248422
1975,24,robot,98.25,175.625,10a,0.7905694150420949,105.1062706264474
1976,24,robot,98.125,175.625,10a,1.118033988749895,104.395057952951
1977,24,robot,98.0,175.5,10a,1.346291201783626,103.9269575230604
1978,24,robot,98.0,175.375,10a,0.7071067811865476,103.4816559830775
1979,24,robot,97.75,175.25,10a,1.25,103.00462671647327
1980,24,robot,97.375,175.25,10a,2.0155644370746373,102.95630140987001
1981,21,robot,97.125,174.75,10a,3.132491021535417,102.90871258061681
1981,24,robot,97.25,175.125,10a,2.9947338984372185,103.11136273466664
1982,24,robot,97.375,174.875,10a,3.0304576336566322,103.22866002230195
1983,24,robot,97.5,174.625,10a,3.225427119319365,103.5018870600918
1984,24,robot,97.25,174.75,10a,3.0540413172298337,104.08177374065068
1985,24,robot,97.0,174.625,10a,3.0540413172298337,104.82515203900255
1986,24,robot,97.125,174.125,10a,3.430245127196169,105.78641512500553
1987,24,robot,97.0,173.375,10a,4.917203504647987,106.62060366083095
1988,24,robot,96.625,174.0,10a,4.769060843240586,107.77073466391514
1989,24,robot,96.5,173.625,10a,5.694720971107848,109.48815575211778
1990,24,robot,96.625,173.0,10a,6.478599976311334,111.07950418506557
1991,24,robot,96.875,173.875,10a,4.235193294868365,112.87472314473246
