frame,tracker_id,class_name,x_canon,y_canon,num_detecciones,area_pixeles
12524,-1.0,orange ball,129.625,186.125,1,194.5
12525,-1.0,orange ball,129.625,186.25,1,230.0
12526,-1.0,orange ball,129.625,186.5,1,198.0
12527,-1.0,orange ball,129.5,186.375,1,187.5
12528,-1.0,orange ball,129.5,186.375,1,169.5
12529,-1.0,orange ball,129.5,186.375,1,313.5
12530,-1.0,orange ball,129.5,186.375,1,574.5
12531,-1.0,orange ball,129.625,186.5,1,228.0
12532,-1.0,orange ball,129.625,186.5,1,205.0
12533,-1.0,orange ball,129.625,186.25,1,126.0
12534,-1.0,orange ball,129.625,186.25,1,555.0
12535,-1.0,orange ball,129.625,186.25,1,555.5
12536,-1.0,orange ball,129.5,186.75,1,472.0
12537,-1.0,orange ball,129.25,187.25,1,243.0
12538,-1.0,orange ball,128.125,187.75,1,93.5
12539,,,,,0,
12540,,,,,0,
12541,,,,,0,
12542,,,,,0,
12543,,,,,0,
12544,-1.0,orange ball,111.875,188.375,1,84.5
12545,-1.0,orange ball,107.625,191.875,2,84.0
12545,-1.0,orange ball,107.5,188.875,2,103.0
12546,-1.0,orange ball,103.125,190.125,1,363.0
12547,-1.0,orange ball,98.0,189.75,1,468.0
12548,-1.0,orange ball,92.75,189.625,1,495.0
12549,-1.0,orange ball,88.5,190.0,1,508.0
12550,-1.0,orange ball,84.875,190.375,1,714.0
12551,-1.0,orange ball,82.25,190.625,1,606.0
12552,-1.0,orange ball,79.875,190.25,1,578.0
12553,-1.0,orange ball,78.625,190.75,1,492.0
12554,-1.0,orange ball,77.5,191.0,1,505.0
12555,-1.0,orange ball,77.5,189.625,1,656.0
12556,-1.0,orange ball,77.375,189.0,1,684.0
12557,-1.0,orange ball,77.25,188.25,1,421.5
12558,-1.0,orange ball,76.875,187.75,1,661.0
12559,-1.0,orange ball,77.25,187.625,1,703.0
12560,-1.0,orange ball,76.875,187.25,1,364.0
12561,-1.0,orange ball,77.0,186.75,1,672.0
12562,-1.0,orange ball,77.25,186.375,1,691.5
12563,-1.0,orange ball,77.5,185.75,1,699.0
12564,-1.0,orange ball,77.5,185.75,1,712.0
12565,-1.0,orange ball,77.375,186.75,1,801.0
12566,-1.0,orange ball,77.0,187.0,1,728.0
12567,-1.0,orange ball,76.125,186.75,1,708.5
12568,-1.0,orange ball,75.25,186.875,1,798.0
12569,,,,,0,
12570,,,,,0,
12571,,,,,0,
12572,,,,,0,
12573,-1.0,orange ball,60.5,196.5,1,296.5
12574,-1.0,orange ball,58.25,196.875,1,228.5
12575,-1.0,orange ball,56.125,197.0,1,388.5
12576,-1.0,orange ball,54.125,196.625,1,144.5
12577,-1.0,orange ball,52.375,195.375,1,153.0
12578,-1.0,orange ball,51.125,193.5,1,144.5
12579,-1.0,orange ball,50.5,191.5,1,699.5
12580,-1.0,orange ball,51.0,189.875,1,229.0
12581,-1.0,orange ball,50.75,188.375,1,212.5
12582,-1.0,orange ball,51.25,187.375,1,508.0
12583,-1.0,orange ball,51.75,187.125,1,404.0
12584,-1.0,orange ball,51.875,187.25,1,499.0
12585,-1.0,orange ball,52.0,187.125,1,504.5
12586,-1.0,orange ball,52.0,187.125,1,506.0
12587,-1.0,orange ball,51.875,187.25,1,551.0
12588,-1.0,orange ball,51.75,187.375,1,493.0
12589,-1.0,orange ball,51.75,187.25,1,380.5
12590,-1.0,orange ball,51.75,187.375,1,462.0
12591,-1.0,orange ball,51.75,187.125,1,544.0
12592,-1.0,orange ball,51.875,187.25,1,402.0
12593,-1.0,orange ball,51.875,187.25,1,638.5
12594,-1.0,orange ball,51.875,187.25,1,660.5
12595,-1.0,orange ball,52.0,187.375,1,615.5
12596,-1.0,orange ball,52.0,187.25,1,634.0
12597,-1.0,orange ball,52.0,187.25,1,628.0
12598,-1.0,orange ball,52.0,187.25,1,631.5
12599,-1.0,orange ball,52.0,187.25,1,646.5
12600,-1.0,orange ball,52.0,187.25,1,643.5
12601,-1.0,orange ball,52.0,187.25,1,647.5
12602,-1.0,orange ball,52.0,187.25,1,632.0
12603,-1.0,orange ball,52.0,187.25,1,631.5
12604,-1.0,orange ball,52.0,187.25,1,631.0
12605,-1.0,orange ball,52.0,187.25,1,615.0
12606,-1.0,orange ball,52.0,187.25,1,618.5
12607,-1.0,orange ball,51.875,187.25,1,651.0
12608,-1.0,orange ball,51.875,187.25,1,666.0
12609,-1.0,orange ball,51.875,187.25,1,671.5
12610,-1.0,orange ball,51.875,187.25,1,680.5
12611,-1.0,orange ball,51.875,187.25,1,679.0
12612,-1.0,orange ball,51.875,187.25,1,675.0
12613,-1.0,orange ball,51.875,187.25,1,677.5
12614,-1.0,orange ball,51.875,187.25,1,673.5
12615,-1.0,orange ball,51.875,187.25,1,671.5
12616,-1.0,orange ball,51.875,187.25,1,672.5
12617,-1.0,orange ball,51.875,187.25,1,666.5
12618,-1.0,orange ball,51.875,187.25,1,669.5
12619,-1.0,orange ball,52.0,187.25,1,658.5
12620,-1.0,orange ball,51.875,187.25,1,674.5
12621,-1.0,orange ball,51.875,187.25,1,683.0
12622,-1.0,orange ball,51.875,187.25,1,680.0
12623,-1.0,orange ball,51.875,187.25,1,669.5
12624,-1.0,orange ball,51.875,187.25,1,673.5
12625,-1.0,orange ball,52.0,187.25,1,630.0
12626,-1.0,orange ball,51.875,187.25,1,668.0
12627,-1.0,orange ball,51.875,187.25,1,668.5
12628,-1.0,orange ball,51.875,187.25,1,678.0
12629,-1.0,orange ball,52.0,187.25,1,671.0
12630,-1.0,orange ball,52.0,187.25,1,671.0
12631,-1.0,orange ball,51.875,187.25,1,678.5
12632,-1.0,orange ball,51.875,187.25,1,684.0
12633,-1.0,orange ball,51.875,187.25,1,679.0
12634,-1.0,orange ball,52.0,187.25,1,666.5
12635,-1.0,orange ball,51.875,187.25,1,678.0
12636,-1.0,orange ball,51.875,187.25,1,683.5
12637,-1.0,orange ball,51.875,187.25,1,680.5
12638,-1.0,orange ball,52.0,187.25,1,676.5
12639,-1.0,orange ball,51.875,187.25,1,687.5
12640,-1.0,orange ball,51.875,187.25,1,679.0
12641,-1.0,orange ball,51.875,187.25,1,687.5
12642,-1.0,orange ball,52.0,187.25,1,663.5
12643,-1.0,orange ball,51.875,187.25,1,677.5
12644,-1.0,orange ball,51.875,187.25,1,682.5
12645,-1.0,orange ball,51.875,187.25,1,679.0
12646,-1.0,orange ball,51.875,187.25,1,684.0
12647,-1.0,orange ball,51.875,187.25,1,677.0
12648,-1.0,orange ball,51.875,187.25,1,671.5
12649,-1.0,orange ball,51.875,187.25,1,672.5
12650,-1.0,orange ball,51.875,187.25,1,680.5
12651,-1.0,orange ball,52.0,187.25,1,672.5
12652,-1.0,orange ball,52.0,187.25,1,659.0
12653,-1.0,orange ball,52.0,187.25,1,638.0
12654,-1.0,orange ball,52.0,187.25,1,664.0
12655,-1.0,orange ball,52.0,187.25,1,665.0
12656,-1.0,orange ball,52.0,187.25,1,217.5
12657,-1.0,orange ball,52.0,187.25,1,634.5
12658,-1.0,orange ball,51.875,187.25,1,673.0
12659,-1.0,orange ball,51.875,187.25,1,683.5
12660,-1.0,orange ball,52.0,187.25,1,283.0
12661,-1.0,orange ball,52.0,187.25,1,679.0
12662,-1.0,orange ball,52.0,187.25,1,644.0
12663,-1.0,orange ball,52.0,187.25,1,513.0
12664,-1.0,orange ball,51.875,187.25,1,677.0
12665,-1.0,orange ball,52.0,187.25,1,500.5
12666,-1.0,orange ball,51.875,187.25,1,686.5
12667,-1.0,orange ball,51.875,187.25,1,668.0
12668,-1.0,orange ball,51.875,187.25,1,678.5
12669,-1.0,orange ball,51.875,187.25,1,678.0
12670,-1.0,orange ball,51.875,187.25,1,671.5
12671,-1.0,orange ball,51.875,187.25,1,675.5
12672,-1.0,orange ball,51.875,187.25,1,679.5
12673,-1.0,orange ball,51.875,187.25,1,682.5
12674,-1.0,orange ball,51.875,187.25,1,678.5
12675,-1.0,orange ball,51.875,187.25,1,673.5
12676,-1.0,orange ball,51.875,187.25,1,679.5
12677,-1.0,orange ball,51.875,187.25,1,681.0
12678,-1.0,orange ball,51.875,187.25,1,677.0
12679,-1.0,orange ball,51.875,187.25,1,668.0
12680,-1.0,orange ball,51.875,187.25,1,676.5
12681,-1.0,orange ball,51.875,187.25,1,670.5
12682,-1.0,orange ball,51.875,187.25,1,670.5
12683,-1.0,orange ball,51.875,187.25,1,677.5
12684,-1.0,orange ball,51.875,187.25,1,673.0
12685,-1.0,orange ball,51.875,187.25,1,686.0
12686,-1.0,orange ball,51.875,187.25,1,688.0
12687,-1.0,orange ball,51.875,187.25,1,686.0
12688,-1.0,orange ball,51.875,187.25,1,680.5
12689,-1.0,orange ball,51.875,187.25,1,672.5
12690,-1.0,orange ball,51.875,187.25,1,675.5
12691,-1.0,orange ball,51.875,187.25,1,680.0
12692,-1.0,orange ball,51.875,187.25,1,672.0
12693,-1.0,orange ball,51.875,187.25,1,674.0
12694,-1.0,orange ball,51.875,187.25,1,674.0
12695,-1.0,orange ball,51.875,187.25,1,669.5
12696,-1.0,orange ball,51.875,187.5,1,642.0
12697,-1.0,orange ball,51.875,187.5,1,639.0
12698,-1.0,orange ball,51.875,187.5,1,634.0
12699,-1.0,orange ball,51.875,187.5,1,639.0
12700,-1.0,orange ball,51.875,187.5,1,641.0
12701,-1.0,orange ball,51.875,187.5,1,647.0
12702,-1.0,orange ball,51.875,187.5,1,646.0
12703,-1.0,orange ball,51.875,187.5,1,643.0
12704,-1.0,orange ball,51.875,187.25,1,675.0
12705,-1.0,orange ball,51.875,187.25,1,674.5
12706,-1.0,orange ball,51.875,187.25,1,671.5
12707,-1.0,orange ball,51.875,187.25,1,674.0
12708,-1.0,orange ball,51.875,187.25,1,673.0
12709,-1.0,orange ball,51.875,187.25,1,672.0
12710,-1.0,orange ball,51.875,187.25,1,661.0
12711,-1.0,orange ball,51.875,187.25,1,667.5
12712,-1.0,orange ball,51.875,187.25,1,667.0
12713,-1.0,orange ball,52.0,187.25,1,656.5
12714,-1.0,orange ball,52.0,187.25,1,626.0
12715,-1.0,orange ball,51.875,187.25,1,660.5
12716,-1.0,orange ball,52.0,187.25,1,651.5
12717,-1.0,orange ball,52.0,187.25,1,652.5
12718,-1.0,orange ball,51.875,187.25,1,667.5
12719,-1.0,orange ball,51.875,187.25,1,676.0
12720,-1.0,orange ball,51.875,187.25,1,678.0
12721,-1.0,orange ball,52.0,187.25,1,504.5
12722,-1.0,orange ball,52.0,187.25,1,661.0
12723,-1.0,orange ball,51.875,187.25,1,671.5
12724,-1.0,orange ball,51.875,187.25,1,669.0
12725,-1.0,orange ball,51.875,187.25,1,670.0
12726,-1.0,orange ball,52.0,187.25,1,243.0
12727,-1.0,orange ball,52.0,187.25,1,208.0
12728,-1.0,orange ball,52.0,187.25,1,655.5
12729,-1.0,orange ball,52.0,187.25,1,650.0
12730,-1.0,orange ball,52.0,187.25,1,648.0
12731,-1.0,orange ball,52.0,187.25,1,639.0
12732,-1.0,orange ball,52.0,187.25,1,651.0
12733,-1.0,orange ball,52.0,187.25,1,654.5
12734,-1.0,orange ball,52.0,187.25,1,650.0
12735,-1.0,orange ball,52.0,187.25,1,638.5
12736,-1.0,orange ball,52.0,187.25,1,647.5
12737,-1.0,orange ball,52.0,187.25,1,648.5
12738,-1.0,orange ball,52.0,187.25,1,637.5
12739,-1.0,orange ball,52.0,187.25,1,498.0
12740,-1.0,orange ball,52.0,187.25,1,638.0
12741,-1.0,orange ball,52.0,187.25,1,669.0
12742,-1.0,orange ball,51.875,187.25,1,671.5
12743,-1.0,orange ball,52.0,187.25,1,642.0
12744,-1.0,orange ball,52.0,187.25,1,644.5
12745,-1.0,orange ball,52.0,187.25,1,648.5
12746,-1.0,orange ball,51.875,187.25,1,667.5
12747,-1.0,orange ball,51.875,187.25,1,672.5
12748,-1.0,orange ball,51.875,187.25,1,671.0
12749,-1.0,orange ball,51.875,187.25,1,669.0
12750,-1.0,orange ball,51.875,187.25,1,673.0
12751,-1.0,orange ball,51.875,187.25,1,674.0
12752,-1.0,orange ball,51.875,187.25,1,678.0
12753,-1.0,orange ball,51.875,187.25,1,674.0
12754,-1.0,orange ball,51.875,187.25,1,678.5
12755,-1.0,orange ball,51.875,187.25,1,672.0
12756,-1.0,orange ball,51.875,187.25,1,668.0
12757,-1.0,orange ball,51.875,187.25,1,665.0
12758,-1.0,orange ball,51.875,187.375,1,659.5
12759,-1.0,orange ball,51.875,187.25,1,664.5
12760,-1.0,orange ball,51.875,187.25,1,670.5
12761,-1.0,orange ball,51.875,187.25,1,669.5
12762,-1.0,orange ball,51.875,187.25,1,670.5
12763,-1.0,orange ball,52.0,187.25,1,664.0
12764,-1.0,orange ball,52.0,187.25,1,662.0
12765,-1.0,orange ball,51.875,187.25,1,664.5
12766,-1.0,orange ball,51.875,187.25,1,672.5
12767,-1.0,orange ball,51.875,187.25,1,664.5
12768,-1.0,orange ball,51.875,187.25,1,666.5
12769,-1.0,orange ball,51.875,187.25,1,667.5
12770,-1.0,orange ball,51.875,187.25,1,670.5
12771,-1.0,orange ball,51.875,187.25,1,666.0
12772,-1.0,orange ball,51.875,187.25,1,667.0
12773,-1.0,orange ball,51.875,187.25,1,665.0
12774,-1.0,orange ball,51.875,187.25,1,670.0
12775,-1.0,orange ball,52.0,187.25,1,629.0
12776,-1.0,orange ball,51.875,187.25,1,674.0
12777,-1.0,orange ball,51.875,187.25,1,664.5
12778,-1.0,orange ball,51.875,187.25,1,668.5
12779,-1.0,orange ball,51.875,187.25,1,672.0
12780,-1.0,orange ball,51.875,187.25,1,668.5
12781,-1.0,orange ball,51.875,187.25,1,671.5
12782,-1.0,orange ball,51.875,187.25,1,666.5
12783,-1.0,orange ball,51.875,187.5,1,642.5
12784,-1.0,orange ball,51.875,187.5,1,612.0
12785,-1.0,orange ball,51.875,187.5,1,656.5
12786,-1.0,orange ball,51.875,187.375,1,665.5
12787,-1.0,orange ball,51.875,187.25,1,667.5
12788,-1.0,orange ball,51.875,187.25,1,677.5
12789,-1.0,orange ball,51.875,187.25,1,672.5
12790,-1.0,orange ball,51.875,187.25,1,675.5
12791,-1.0,orange ball,51.875,187.25,1,680.5
12792,-1.0,orange ball,51.875,187.5,1,660.5
12793,-1.0,orange ball,51.875,187.5,1,661.5
12794,-1.0,orange ball,51.875,187.25,1,673.5
12795,-1.0,orange ball,51.875,187.375,1,666.5
12796,-1.0,orange ball,51.875,187.5,1,659.0
12797,-1.0,orange ball,51.875,187.25,1,667.0
12798,-1.0,orange ball,51.875,187.25,1,665.0
12799,-1.0,orange ball,51.875,187.5,1,658.5
12800,-1.0,orange ball,51.875,187.25,1,669.5
12801,-1.0,orange ball,51.875,187.25,1,665.5
12802,-1.0,orange ball,52.0,187.25,1,664.5
12803,-1.0,orange ball,52.0,187.25,1,656.5
12804,-1.0,orange ball,52.0,187.25,1,631.0
12805,-1.0,orange ball,51.875,187.25,1,671.0
12806,-1.0,orange ball,51.875,187.25,1,666.0
12807,-1.0,orange ball,51.875,187.25,1,675.0
12808,-1.0,orange ball,51.875,187.25,1,674.0
12809,-1.0,orange ball,51.875,187.25,1,670.0
12810,-1.0,orange ball,51.875,187.25,1,674.5
12811,-1.0,orange ball,51.875,187.25,1,673.5
12812,-1.0,orange ball,51.875,187.25,1,677.5
12813,-1.0,orange ball,51.875,187.25,1,676.5
12814,-1.0,orange ball,51.875,187.25,1,669.5
12815,-1.0,orange ball,51.875,187.25,1,674.5
12816,-1.0,orange ball,51.875,187.25,1,675.5
12817,-1.0,orange ball,51.875,187.25,1,674.0
12818,-1.0,orange ball,51.875,187.25,1,675.0
12819,-1.0,orange ball,51.875,187.25,1,673.5
12820,-1.0,orange ball,51.875,187.25,1,677.5
12821,-1.0,orange ball,51.875,187.25,1,670.5
12822,-1.0,orange ball,51.875,187.25,1,669.0
12823,-1.0,orange ball,51.875,187.25,1,668.0
12824,-1.0,orange ball,52.0,187.25,1,638.5
12825,-1.0,orange ball,52.0,187.25,1,646.0
12826,-1.0,orange ball,52.0,187.25,1,642.5
12827,-1.0,orange ball,51.875,187.25,1,670.5
12828,-1.0,orange ball,52.0,187.25,1,497.5
12829,-1.0,orange ball,52.0,187.25,1,502.0
12830,-1.0,orange ball,52.0,187.25,1,644.5
12831,-1.0,orange ball,51.875,187.25,1,671.5
12832,-1.0,orange ball,51.875,187.25,1,659.5
12833,-1.0,orange ball,51.875,187.25,1,675.5
12834,-1.0,orange ball,51.875,187.25,1,660.5
12835,-1.0,orange ball,51.875,187.25,1,665.5
12836,-1.0,orange ball,51.875,187.375,1,655.5
12837,-1.0,orange ball,51.875,187.25,1,667.5
12838,-1.0,orange ball,51.875,187.5,1,639.5
12839,-1.0,orange ball,51.875,187.25,1,656.5
12840,-1.0,orange ball,51.875,187.5,1,655.0
12841,-1.0,orange ball,51.875,187.5,1,650.0
12842,-1.0,orange ball,51.875,187.5,1,652.0
12843,-1.0,orange ball,51.875,187.375,1,667.0
12844,-1.0,orange ball,51.875,187.5,1,650.0
12845,-1.0,orange ball,51.875,187.5,1,650.5
12846,-1.0,orange ball,51.875,187.5,1,656.5
12847,-1.0,orange ball,51.875,187.5,1,665.0
12848,-1.0,orange ball,51.875,187.5,1,660.0
12849,-1.0,orange ball,51.875,187.5,1,658.0
12850,-1.0,orange ball,51.875,187.5,1,658.0
12851,-1.0,orange ball,51.875,187.5,1,655.0
12852,-1.0,orange ball,51.875,187.5,1,652.5
12853,-1.0,orange ball,51.875,187.5,1,656.0
12854,-1.0,orange ball,51.875,187.5,1,656.0
12855,-1.0,orange ball,51.875,187.5,1,655.0
12856,-1.0,orange ball,51.875,187.5,1,648.5
12857,-1.0,orange ball,51.875,187.5,1,652.0
12858,-1.0,orange ball,51.875,187.5,1,655.0
12859,-1.0,orange ball,51.875,187.5,1,657.5
12860,-1.0,orange ball,51.875,187.5,1,641.5
12861,-1.0,orange ball,51.875,187.5,1,654.0
12862,-1.0,orange ball,51.875,187.5,1,641.5
12863,-1.0,orange ball,51.875,187.375,1,516.5
12864,-1.0,orange ball,51.875,187.5,1,643.0
12865,-1.0,orange ball,51.75,187.375,1,458.5
12866,-1.0,orange ball,51.625,187.375,1,608.5
12867,-1.0,orange ball,51.875,187.5,1,637.5
12868,-1.0,orange ball,51.875,187.5,1,644.5
12869,-1.0,orange ball,51.875,187.5,1,649.0
12870,-1.0,orange ball,51.875,187.5,1,633.5
12871,-1.0,orange ball,51.875,187.5,1,642.5
12872,-1.0,orange ball,51.875,187.5,1,649.0
12873,-1.0,orange ball,51.875,187.5,1,653.0
12874,-1.0,orange ball,51.875,187.5,1,653.0
12875,-1.0,orange ball,51.875,187.25,1,679.0
12876,-1.0,orange ball,51.875,187.25,1,665.5
12877,-1.0,orange ball,51.875,187.25,1,673.0
12878,-1.0,orange ball,51.875,187.25,1,652.0
12879,-1.0,orange ball,51.875,187.25,1,661.0
12880,-1.0,orange ball,51.875,187.25,1,665.5
12881,-1.0,orange ball,51.875,187.25,1,667.0
12882,-1.0,orange ball,51.875,187.25,1,658.5
12883,-1.0,orange ball,51.875,187.25,1,665.0
12884,-1.0,orange ball,51.875,187.25,1,672.0
12885,-1.0,orange ball,51.875,187.25,1,670.0
12886,-1.0,orange ball,51.875,187.25,1,670.5
12887,-1.0,orange ball,51.875,187.25,1,667.0
12888,-1.0,orange ball,51.875,187.25,1,664.5
12889,-1.0,orange ball,51.875,187.25,1,664.5
12890,-1.0,orange ball,51.875,187.25,1,667.0
12891,-1.0,orange ball,51.875,187.25,1,681.0
12892,-1.0,orange ball,51.875,187.25,1,672.0
12893,-1.0,orange ball,51.875,187.25,1,677.5
12894,-1.0,orange ball,51.875,187.25,1,670.0
12895,-1.0,orange ball,51.875,187.25,1,669.0
12896,-1.0,orange ball,153.0,228.5,2,78.5
12896,-1.0,orange ball,51.875,187.25,2,671.0
12897,-1.0,orange ball,51.875,187.25,1,655.5
12898,-1.0,orange ball,51.875,187.25,1,653.5
12899,-1.0,orange ball,51.875,187.25,1,649.0
12900,-1.0,orange ball,51.875,187.25,1,659.5
12901,-1.0,orange ball,147.375,251.875,2,60.0
12901,-1.0,orange ball,51.875,187.25,2,668.0
12902,-1.0,orange ball,51.875,187.25,1,666.0
12903,-1.0,orange ball,51.875,187.25,1,665.0
12904,-1.0,orange ball,144.375,261.625,2,77.5
12904,-1.0,orange ball,51.875,187.25,2,657.0
12905,-1.0,orange ball,51.875,187.25,1,665.0
12906,-1.0,orange ball,51.875,187.25,1,668.0
12907,-1.0,orange ball,51.875,187.25,1,669.0
12908,-1.0,orange ball,51.875,187.25,1,667.0
12909,-1.0,orange ball,51.875,187.25,1,653.0
12910,-1.0,orange ball,51.875,187.25,1,671.0
12911,-1.0,orange ball,51.875,187.25,1,678.0
12912,-1.0,orange ball,51.875,187.25,1,670.0
12913,-1.0,orange ball,51.875,187.25,1,671.0
12914,-1.0,orange ball,51.875,187.25,1,670.0
12915,-1.0,orange ball,52.0,187.25,1,666.0
12916,-1.0,orange ball,51.875,187.25,1,673.0
12917,-1.0,orange ball,51.875,187.25,1,669.5
12918,-1.0,orange ball,51.875,187.25,1,664.0
12919,-1.0,orange ball,139.25,271.875,2,88.5
12919,-1.0,orange ball,51.875,187.25,2,667.0
12920,-1.0,orange ball,51.875,187.25,1,673.5
12921,-1.0,orange ball,51.875,187.5,1,656.0
12922,-1.0,orange ball,51.875,187.5,1,656.5
12923,-1.0,orange ball,51.875,187.5,1,657.5
12924,-1.0,orange ball,51.875,187.5,1,659.5
12925,-1.0,orange ball,51.875,187.375,1,661.0
12926,-1.0,orange ball,51.875,187.5,1,653.0
12927,-1.0,orange ball,51.875,187.5,1,654.5
12928,-1.0,orange ball,51.875,187.5,1,657.5
12929,-1.0,orange ball,51.875,187.5,1,663.5
12930,-1.0,orange ball,51.875,187.5,1,658.0
12931,-1.0,orange ball,51.875,187.5,1,656.0
12932,-1.0,orange ball,51.875,187.5,1,657.0
12933,-1.0,orange ball,51.875,187.5,1,652.0
12934,-1.0,orange ball,51.875,187.375,1,658.5
12935,-1.0,orange ball,51.875,187.5,1,653.5
12936,-1.0,orange ball,51.875,187.5,1,646.0
12937,-1.0,orange ball,51.875,187.5,1,649.5
12938,-1.0,orange ball,51.875,187.5,1,647.5
12939,-1.0,orange ball,51.875,187.375,1,657.5
12940,-1.0,orange ball,51.875,187.5,1,645.0
12941,-1.0,orange ball,137.875,277.125,2,115.0
12941,-1.0,orange ball,51.875,187.375,2,651.0
12942,-1.0,orange ball,51.875,187.5,1,648.0
12943,-1.0,orange ball,51.875,187.5,1,646.0
12944,-1.0,orange ball,51.875,187.5,1,646.0
12945,-1.0,orange ball,51.875,187.5,1,647.0
12946,-1.0,orange ball,51.875,187.5,1,651.0
12947,-1.0,orange ball,51.875,187.5,1,647.0
12948,-1.0,orange ball,51.875,187.5,1,651.0
12949,-1.0,orange ball,51.875,187.5,1,652.0
12950,-1.0,orange ball,51.875,187.25,1,661.5
12951,-1.0,orange ball,51.875,187.25,1,665.5
12952,-1.0,orange ball,51.875,187.25,1,661.5
12953,-1.0,orange ball,52.0,187.25,1,666.5
12954,-1.0,orange ball,51.875,187.25,1,673.5
12955,-1.0,orange ball,52.0,187.25,1,668.0
12956,-1.0,orange ball,52.0,187.25,1,660.5
12957,-1.0,orange ball,52.0,187.25,1,664.5
12958,-1.0,orange ball,52.0,187.25,1,658.5
12959,-1.0,orange ball,51.875,187.25,1,669.0
12960,-1.0,orange ball,52.0,187.25,1,664.0
12961,-1.0,orange ball,51.875,187.25,1,667.0
12962,-1.0,orange ball,51.875,187.25,1,672.5
12963,-1.0,orange ball,51.875,187.25,1,664.5
12964,-1.0,orange ball,51.875,187.25,1,659.5
12965,-1.0,orange ball,51.875,187.25,1,666.5
12966,-1.0,orange ball,51.875,187.25,1,661.5
12967,-1.0,orange ball,51.875,187.25,1,667.5
12968,-1.0,orange ball,51.875,187.25,1,664.0
12969,-1.0,orange ball,51.875,187.25,1,662.0
12970,-1.0,orange ball,51.875,187.25,1,666.5
12971,-1.0,orange ball,51.875,187.25,1,658.0
12972,-1.0,orange ball,51.875,187.25,1,676.0
12973,-1.0,orange ball,51.875,187.25,1,669.5
12974,-1.0,orange ball,52.0,187.25,1,503.5
12975,-1.0,orange ball,52.0,187.25,1,635.5
12976,-1.0,orange ball,52.0,187.25,1,644.5
12977,-1.0,orange ball,51.875,187.25,1,673.5
12978,-1.0,orange ball,51.875,187.25,1,678.5
12979,-1.0,orange ball,51.875,187.25,1,664.0
12980,-1.0,orange ball,51.875,187.25,1,665.5
12981,-1.0,orange ball,51.875,187.25,1,665.5
12982,-1.0,orange ball,52.0,187.25,1,659.0
12983,-1.0,orange ball,51.875,187.25,1,664.0
12984,-1.0,orange ball,52.0,187.25,1,646.5
12985,-1.0,orange ball,52.0,187.25,1,647.0
12986,-1.0,orange ball,52.0,187.25,1,629.0
12987,-1.0,orange ball,52.0,187.25,1,637.0
12988,-1.0,orange ball,51.875,187.25,1,669.5
12989,-1.0,orange ball,52.0,187.25,1,503.5
12990,-1.0,orange ball,52.0,187.25,1,505.0
12991,-1.0,orange ball,52.0,187.25,1,523.5
12992,-1.0,orange ball,52.0,187.25,1,505.0
12993,-1.0,orange ball,52.0,187.25,1,627.5
12994,-1.0,orange ball,51.875,187.25,1,665.5
12995,-1.0,orange ball,51.875,187.25,1,664.5
12996,-1.0,orange ball,51.875,187.25,1,670.0
12997,-1.0,orange ball,51.875,187.25,1,667.5
12998,-1.0,orange ball,51.875,187.25,1,670.0
12999,-1.0,orange ball,51.875,187.25,1,661.5
13000,-1.0,orange ball,51.875,187.25,1,676.5
13001,-1.0,orange ball,51.875,187.25,1,678.5
13002,-1.0,orange ball,51.875,187.25,1,676.5
13003,-1.0,orange ball,51.875,187.25,1,680.5
13004,-1.0,orange ball,51.875,187.25,1,676.5
13005,-1.0,orange ball,51.875,187.25,1,667.5
13006,-1.0,orange ball,51.875,187.25,1,664.5
13007,-1.0,orange ball,51.875,187.25,1,671.5
13008,-1.0,orange ball,51.875,187.25,1,662.5
13009,-1.0,orange ball,51.875,187.25,1,669.5
13010,-1.0,orange ball,51.875,187.25,1,668.5
13011,-1.0,orange ball,51.875,187.25,1,665.5
13012,-1.0,orange ball,51.875,187.25,1,675.5
13013,-1.0,orange ball,51.875,187.25,1,661.5
13014,-1.0,orange ball,51.875,187.25,1,661.0
13015,-1.0,orange ball,51.875,187.25,1,664.5
13016,-1.0,orange ball,51.875,187.25,1,655.0
13017,-1.0,orange ball,51.875,187.25,1,664.0
13018,-1.0,orange ball,52.0,187.25,1,517.0
13019,-1.0,orange ball,51.875,187.25,1,659.0
13020,-1.0,orange ball,51.875,187.25,1,668.5
13021,-1.0,orange ball,51.875,187.25,1,673.0
13022,-1.0,orange ball,51.875,187.25,1,677.0
13023,-1.0,orange ball,51.875,187.25,1,678.0
13024,-1.0,orange ball,51.875,187.25,1,672.5
13025,-1.0,orange ball,51.875,187.25,1,676.5
13026,-1.0,orange ball,51.875,187.25,1,668.5
13027,-1.0,orange ball,51.875,187.375,1,660.5
13028,-1.0,orange ball,51.875,187.375,1,662.5
13029,-1.0,orange ball,51.875,187.5,1,663.5
13030,-1.0,orange ball,51.75,187.375,1,658.5
13031,-1.0,orange ball,51.75,187.25,1,657.5
13032,-1.0,orange ball,51.75,187.25,1,663.0
13033,-1.0,orange ball,51.75,187.25,1,660.0
13034,-1.0,orange ball,51.75,187.25,1,658.5
13035,-1.0,orange ball,51.75,187.25,1,660.5
13036,-1.0,orange ball,51.75,187.375,1,645.0
13037,-1.0,orange ball,51.875,187.5,1,654.0
13038,-1.0,orange ball,51.875,187.25,1,663.5
13039,-1.0,orange ball,51.875,187.25,1,669.0
